Source File,Order ID,Customer ID,Order Date,Contact Name,Address,City,Postal Code,Country,Phone,Fax,Product ID,Product Name,Quantity,Unit Price,Total Price
invoice_10420.pdf,10420,WELLI,2017-01-21,Paula Parente,"Rua do Mercado, 12",Resende,08737-363,Brazil,(14) 555-8122,None,9,Mishi Kobe Niku,20,77.6,1897.6
invoice_10420.pdf,10420,WELLI,2017-01-21,Paula Parente,"Rua do Mercado, 12",Resende,08737-363,Brazil,(14) 555-8122,None,13,Konbu,2,4.8,1897.6
invoice_10420.pdf,10420,WELLI,2017-01-21,Paula Parente,"Rua do Mercado, 12",Resende,08737-363,Brazil,(14) 555-8122,None,70,Outback Lager,8,12.0,1897.6
invoice_10420.pdf,10420,WELLI,2017-01-21,Paula Parente,"Rua do Mercado, 12",Resende,08737-363,Brazil,(14) 555-8122,None,73,Röd Kaviar,20,12.0,1897.6
invoice_10421.pdf,10421,QUEDE,2017-01-21,Bernardo Batista,"Rua da Panificadora, 12",Rio de Janeiro,02389-673,Brazil,(21) 555-4252,(21) 555-4545,19,Teatime Chocolate Biscuits,4,7.3,1273.2
invoice_10421.pdf,10421,QUEDE,2017-01-21,Bernardo Batista,"Rua da Panificadora, 12",Rio de Janeiro,02389-673,Brazil,(21) 555-4252,(21) 555-4545,26,Gumbär Gummibärchen,30,24.9,1273.2
invoice_10421.pdf,10421,QUEDE,2017-01-21,Bernardo Batista,"Rua da Panificadora, 12",Rio de Janeiro,02389-673,Brazil,(21) 555-4252,(21) 555-4545,53,Perth Pasties,15,26.2,1273.2
invoice_10421.pdf,10421,QUEDE,2017-01-21,Bernardo Batista,"Rua da Panificadora, 12",Rio de Janeiro,02389-673,Brazil,(21) 555-4252,(21) 555-4545,77,Original Frankfurter grüne Soße,10,10.4,1273.2
invoice_10422.pdf,10422,FRANS,2017-01-22,Paolo Accorti,Via Monte Bianco 34,Torino,10100,Italy,011-4988260,011-4988261,26,Gumbär Gummibärchen,2,24.9,49.8
invoice_10423.pdf,10423,GOURL,2017-01-23,André Fonseca,"Av. Brasil, 442",Campinas,04876-786,Brazil,(11) 555-9482,None,31,Gorgonzola Telino,14,10.0,1020.0
invoice_10423.pdf,10423,GOURL,2017-01-23,André Fonseca,"Av. Brasil, 442",Campinas,04876-786,Brazil,(11) 555-9482,None,59,Raclette Courdavault,20,44.0,1020.0
invoice_10424.pdf,10424,MEREP,2017-01-23,Jean Fresnière,43 rue St. Laurent,Montréal,H1J 1C3,Canada,(514) 555-8054,(514) 555-8055,35,Steeleye Stout,60,14.4,11493.2
invoice_10424.pdf,10424,MEREP,2017-01-23,Jean Fresnière,43 rue St. Laurent,Montréal,H1J 1C3,Canada,(514) 555-8054,(514) 555-8055,38,Côte de Blaye,49,210.8,11493.2
invoice_10424.pdf,10424,MEREP,2017-01-23,Jean Fresnière,43 rue St. Laurent,Montréal,H1J 1C3,Canada,(514) 555-8054,(514) 555-8055,68,Scottish Longbreads,30,10.0,11493.2
invoice_10425.pdf,10425,LAMAI,2017-01-24,Annette Roulet,1 rue Alsace-Lorraine,Toulouse,31000,France,61.77.61.10,61.77.61.11,55,Pâté chinois,10,19.2,480.0
invoice_10425.pdf,10425,LAMAI,2017-01-24,Annette Roulet,1 rue Alsace-Lorraine,Toulouse,31000,France,61.77.61.10,61.77.61.11,76,Lakkalikööri,20,14.4,480.0
invoice_10426.pdf,10426,GALED,2017-01-27,Eduardo Saavedra,"Rambla de Cataluña, 23",Barcelona,08022,Spain,(93) 203 4560,(93) 203 4561,56,Gnocchi di nonna Alice,5,30.4,338.20000000000005
invoice_10426.pdf,10426,GALED,2017-01-27,Eduardo Saavedra,"Rambla de Cataluña, 23",Barcelona,08022,Spain,(93) 203 4560,(93) 203 4561,64,Wimmers gute Semmelknödel,7,26.6,338.20000000000005
invoice_10427.pdf,10427,PICCO,2017-01-27,Georg Pipps,Geislweg 14,Salzburg,5020,Austria,6562-9722,6562-9723,14,Tofu,35,18.6,651.0
invoice_10428.pdf,10428,REGGC,2017-01-28,Maurizio Moroni,Strada Provinciale 124,Reggio Emilia,42100,Italy,0522-556721,0522-556722,46,Spegesild,20,9.6,192.0
invoice_10429.pdf,10429,HUNGO,2017-01-29,Patricia McKenna,8 Johnstown Road,Cork,None,Ireland,2967 542,2967 3333,50,Valkoinen suklaa,40,13.0,1748.5
invoice_10429.pdf,10429,HUNGO,2017-01-29,Patricia McKenna,8 Johnstown Road,Cork,None,Ireland,2967 542,2967 3333,63,Vegie-spread,35,35.1,1748.5
invoice_10430.pdf,10430,ERNSH,2017-01-30,Roland Mendel,Kirchgasse 6,Graz,8010,Austria,7675-3425,7675-3426,17,Alice Mutton,45,31.2,5796.0
invoice_10430.pdf,10430,ERNSH,2017-01-30,Roland Mendel,Kirchgasse 6,Graz,8010,Austria,7675-3425,7675-3426,21,Sir Rodney's Scones,50,8.0,5796.0
invoice_10430.pdf,10430,ERNSH,2017-01-30,Roland Mendel,Kirchgasse 6,Graz,8010,Austria,7675-3425,7675-3426,56,Gnocchi di nonna Alice,30,30.4,5796.0
invoice_10430.pdf,10430,ERNSH,2017-01-30,Roland Mendel,Kirchgasse 6,Graz,8010,Austria,7675-3425,7675-3426,59,Raclette Courdavault,70,44.0,5796.0
invoice_10431.pdf,10431,BOTTM,2017-01-30,Elizabeth Lincoln,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,(604) 555-4729,(604) 555-3745,17,Alice Mutton,50,31.2,2523.0
invoice_10431.pdf,10431,BOTTM,2017-01-30,Elizabeth Lincoln,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,(604) 555-4729,(604) 555-3745,40,Boston Crab Meat,50,14.7,2523.0
invoice_10431.pdf,10431,BOTTM,2017-01-30,Elizabeth Lincoln,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,(604) 555-4729,(604) 555-3745,47,Zaanse koeken,30,7.6,2523.0
invoice_10432.pdf,10432,SPLIR,2017-01-31,Art Braunschweiger,P.O. Box 555,Lander,82520,USA,(307) 555-4680,(307) 555-6525,26,Gumbär Gummibärchen,10,24.9,485.0
invoice_10432.pdf,10432,SPLIR,2017-01-31,Art Braunschweiger,P.O. Box 555,Lander,82520,USA,(307) 555-4680,(307) 555-6525,54,Tourtière,40,5.9,485.0
invoice_10433.pdf,10433,PRINI,2017-02-03,Isabel de Castro,Estrada da saúde n. 58,Lisboa,1756,Portugal,(1) 356-5634,None,56,Gnocchi di nonna Alice,28,30.4,851.1999999999999
invoice_10434.pdf,10434,FOLKO,2017-02-03,Maria Larsson,Åkergatan 24,Bräcke,S-844 67,Sweden,0695-34 67 21,None,11,Queso Cabrales,6,16.8,360.0
invoice_10434.pdf,10434,FOLKO,2017-02-03,Maria Larsson,Åkergatan 24,Bräcke,S-844 67,Sweden,0695-34 67 21,None,76,Lakkalikööri,18,14.4,360.0
invoice_10435.pdf,10435,CONSH,2017-02-04,Elizabeth Brown,Berkeley Gardens 12  Brewery,London,WX1 6LT,UK,(171) 555-2282,(171) 555-9199,2,Chang,10,15.2,631.6
invoice_10435.pdf,10435,CONSH,2017-02-04,Elizabeth Brown,Berkeley Gardens 12  Brewery,London,WX1 6LT,UK,(171) 555-2282,(171) 555-9199,22,Gustaf's Knäckebröd,12,16.8,631.6
invoice_10435.pdf,10435,CONSH,2017-02-04,Elizabeth Brown,Berkeley Gardens 12  Brewery,London,WX1 6LT,UK,(171) 555-2282,(171) 555-9199,72,Mozzarella di Giovanni,10,27.8,631.6
invoice_10436.pdf,10436,BLONP,2017-02-05,Frédérique Citeaux,"24, place Kléber",Strasbourg,67000,France,88.60.15.31,88.60.15.32,46,Spegesild,5,9.6,2210.8
invoice_10436.pdf,10436,BLONP,2017-02-05,Frédérique Citeaux,"24, place Kléber",Strasbourg,67000,France,88.60.15.31,88.60.15.32,56,Gnocchi di nonna Alice,40,30.4,2210.8
invoice_10436.pdf,10436,BLONP,2017-02-05,Frédérique Citeaux,"24, place Kléber",Strasbourg,67000,France,88.60.15.31,88.60.15.32,64,Wimmers gute Semmelknödel,30,26.6,2210.8
invoice_10436.pdf,10436,BLONP,2017-02-05,Frédérique Citeaux,"24, place Kléber",Strasbourg,67000,France,88.60.15.31,88.60.15.32,75,Rhönbräu Klosterbier,24,6.2,2210.8
invoice_10437.pdf,10437,WARTH,2017-02-05,Pirkko Koskitalo,Torikatu 38,Oulu,90110,Finland,981-443655,981-443655,53,Perth Pasties,15,26.2,393.0
invoice_10438.pdf,10438,TOMSP,2017-02-06,Karin Josephs,Luisenstr. 48,Münster,44087,Germany,0251-031259,0251-035695,19,Teatime Chocolate Biscuits,15,7.3,567.5
invoice_10438.pdf,10438,TOMSP,2017-02-06,Karin Josephs,Luisenstr. 48,Münster,44087,Germany,0251-031259,0251-035695,34,Sasquatch Ale,20,11.2,567.5
invoice_10438.pdf,10438,TOMSP,2017-02-06,Karin Josephs,Luisenstr. 48,Münster,44087,Germany,0251-031259,0251-035695,57,Ravioli Angelo,15,15.6,567.5
invoice_10439.pdf,10439,MEREP,2017-02-07,Jean Fresnière,43 rue St. Laurent,Montréal,H1J 1C3,Canada,(514) 555-8054,(514) 555-8055,12,Queso Manchego La Pastora,15,30.4,1078.0
invoice_10439.pdf,10439,MEREP,2017-02-07,Jean Fresnière,43 rue St. Laurent,Montréal,H1J 1C3,Canada,(514) 555-8054,(514) 555-8055,16,Pavlova,16,13.9,1078.0
invoice_10439.pdf,10439,MEREP,2017-02-07,Jean Fresnière,43 rue St. Laurent,Montréal,H1J 1C3,Canada,(514) 555-8054,(514) 555-8055,64,Wimmers gute Semmelknödel,6,26.6,1078.0
invoice_10439.pdf,10439,MEREP,2017-02-07,Jean Fresnière,43 rue St. Laurent,Montréal,H1J 1C3,Canada,(514) 555-8054,(514) 555-8055,74,Longlife Tofu,30,8.0,1078.0
invoice_10440.pdf,10440,SAVEA,2017-02-10,Jose Pavarotti,187 Suffolk Ln.,Boise,83720,USA,(208) 555-8097,None,2,Chang,45,15.2,5793.1
invoice_10440.pdf,10440,SAVEA,2017-02-10,Jose Pavarotti,187 Suffolk Ln.,Boise,83720,USA,(208) 555-8097,None,16,Pavlova,49,13.9,5793.1
invoice_10440.pdf,10440,SAVEA,2017-02-10,Jose Pavarotti,187 Suffolk Ln.,Boise,83720,USA,(208) 555-8097,None,29,Thüringer Rostbratwurst,24,99.0,5793.1
invoice_10440.pdf,10440,SAVEA,2017-02-10,Jose Pavarotti,187 Suffolk Ln.,Boise,83720,USA,(208) 555-8097,None,61,Sirop d'érable,90,22.8,5793.1
invoice_10441.pdf,10441,OLDWO,2017-02-10,Rene Phillips,2743 Bering St.,Anchorage,99508,USA,(907) 555-7584,(907) 555-2880,27,Schoggi Schokolade,50,35.1,1755.0
invoice_10442.pdf,10442,ERNSH,2017-02-11,Roland Mendel,Kirchgasse 6,Graz,8010,Austria,7675-3425,7675-3426,11,Queso Cabrales,30,16.8,1792.0
invoice_10442.pdf,10442,ERNSH,2017-02-11,Roland Mendel,Kirchgasse 6,Graz,8010,Austria,7675-3425,7675-3426,54,Tourtière,80,5.9,1792.0
invoice_10442.pdf,10442,ERNSH,2017-02-11,Roland Mendel,Kirchgasse 6,Graz,8010,Austria,7675-3425,7675-3426,66,Louisiana Hot Spiced Okra,60,13.6,1792.0
invoice_10443.pdf,10443,REGGC,2017-02-12,Maurizio Moroni,Strada Provinciale 124,Reggio Emilia,42100,Italy,0522-556721,0522-556722,11,Queso Cabrales,6,16.8,537.5999999999999
invoice_10443.pdf,10443,REGGC,2017-02-12,Maurizio Moroni,Strada Provinciale 124,Reggio Emilia,42100,Italy,0522-556721,0522-556722,28,Rössle Sauerkraut,12,36.4,537.5999999999999
invoice_10444.pdf,10444,BERGS,2017-02-12,Christina Berglund,Berguvsvägen  8,Luleå,S-958 22,Sweden,0921-12 34 65,0921-12 34 67,17,Alice Mutton,10,31.2,1031.7
invoice_10444.pdf,10444,BERGS,2017-02-12,Christina Berglund,Berguvsvägen  8,Luleå,S-958 22,Sweden,0921-12 34 65,0921-12 34 67,26,Gumbär Gummibärchen,15,24.9,1031.7
invoice_10444.pdf,10444,BERGS,2017-02-12,Christina Berglund,Berguvsvägen  8,Luleå,S-958 22,Sweden,0921-12 34 65,0921-12 34 67,35,Steeleye Stout,8,14.4,1031.7
invoice_10444.pdf,10444,BERGS,2017-02-12,Christina Berglund,Berguvsvägen  8,Luleå,S-958 22,Sweden,0921-12 34 65,0921-12 34 67,41,Jack's New England Clam Chowder,30,7.7,1031.7
invoice_10445.pdf,10445,BERGS,2017-02-13,Christina Berglund,Berguvsvägen  8,Luleå,S-958 22,Sweden,0921-12 34 65,0921-12 34 67,39,Chartreuse verte,6,14.4,174.9
invoice_10445.pdf,10445,BERGS,2017-02-13,Christina Berglund,Berguvsvägen  8,Luleå,S-958 22,Sweden,0921-12 34 65,0921-12 34 67,54,Tourtière,15,5.9,174.9
invoice_10446.pdf,10446,TOMSP,2017-02-14,Karin Josephs,Luisenstr. 48,Münster,44087,Germany,0251-031259,0251-035695,19,Teatime Chocolate Biscuits,12,7.3,273.6
invoice_10446.pdf,10446,TOMSP,2017-02-14,Karin Josephs,Luisenstr. 48,Münster,44087,Germany,0251-031259,0251-035695,24,Guaraná Fantástica,20,3.6,273.6
invoice_10446.pdf,10446,TOMSP,2017-02-14,Karin Josephs,Luisenstr. 48,Münster,44087,Germany,0251-031259,0251-035695,31,Gorgonzola Telino,3,10.0,273.6
invoice_10446.pdf,10446,TOMSP,2017-02-14,Karin Josephs,Luisenstr. 48,Münster,44087,Germany,0251-031259,0251-035695,52,Filo Mix,15,5.6,273.6
invoice_10447.pdf,10447,RICAR,2017-02-14,Janete Limeira,"Av. Copacabana, 267",Rio de Janeiro,02389-890,Brazil,(21) 555-3412,None,19,Teatime Chocolate Biscuits,40,7.3,914.4
invoice_10447.pdf,10447,RICAR,2017-02-14,Janete Limeira,"Av. Copacabana, 267",Rio de Janeiro,02389-890,Brazil,(21) 555-3412,None,65,Louisiana Fiery Hot Pepper Sauce,35,16.8,914.4
invoice_10447.pdf,10447,RICAR,2017-02-14,Janete Limeira,"Av. Copacabana, 267",Rio de Janeiro,02389-890,Brazil,(21) 555-3412,None,71,Flotemysost,2,17.2,914.4
invoice_10448.pdf,10448,RANCH,2017-02-17,Sergio Gutiérrez,Av. del Libertador 900,Buenos Aires,1010,Argentina,(1) 123-5555,(1) 123-5556,26,Gumbär Gummibärchen,6,24.9,443.4
invoice_10448.pdf,10448,RANCH,2017-02-17,Sergio Gutiérrez,Av. del Libertador 900,Buenos Aires,1010,Argentina,(1) 123-5555,(1) 123-5556,40,Boston Crab Meat,20,14.7,443.4
invoice_10449.pdf,10449,BLONP,2017-02-18,Frédérique Citeaux,"24, place Kléber",Strasbourg,67000,France,88.60.15.31,88.60.15.32,10,Ikura,14,24.8,1838.2
invoice_10449.pdf,10449,BLONP,2017-02-18,Frédérique Citeaux,"24, place Kléber",Strasbourg,67000,France,88.60.15.31,88.60.15.32,52,Filo Mix,20,5.6,1838.2
invoice_10449.pdf,10449,BLONP,2017-02-18,Frédérique Citeaux,"24, place Kléber",Strasbourg,67000,France,88.60.15.31,88.60.15.32,62,Tarte au sucre,35,39.4,1838.2
invoice_10450.pdf,10450,VICTE,2017-02-19,Mary Saveley,"2, rue du Commerce",Lyon,69004,France,78.32.54.86,78.32.54.87,10,Ikura,20,24.8,531.4
invoice_10450.pdf,10450,VICTE,2017-02-19,Mary Saveley,"2, rue du Commerce",Lyon,69004,France,78.32.54.86,78.32.54.87,54,Tourtière,6,5.9,531.4
invoice_10451.pdf,10451,QUICK,2017-02-19,Horst Kloss,Taucherstraße 10,Cunewalde,01307,Germany,0372-035188,None,55,Pâté chinois,120,19.2,4277.4
invoice_10451.pdf,10451,QUICK,2017-02-19,Horst Kloss,Taucherstraße 10,Cunewalde,01307,Germany,0372-035188,None,64,Wimmers gute Semmelknödel,35,26.6,4277.4
invoice_10451.pdf,10451,QUICK,2017-02-19,Horst Kloss,Taucherstraße 10,Cunewalde,01307,Germany,0372-035188,None,65,Louisiana Fiery Hot Pepper Sauce,28,16.8,4277.4
invoice_10451.pdf,10451,QUICK,2017-02-19,Horst Kloss,Taucherstraße 10,Cunewalde,01307,Germany,0372-035188,None,77,Original Frankfurter grüne Soße,55,10.4,4277.4
invoice_10452.pdf,10452,SAVEA,2017-02-20,Jose Pavarotti,187 Suffolk Ln.,Boise,83720,USA,(208) 555-8097,None,28,Rössle Sauerkraut,15,36.4,2096.0
invoice_10452.pdf,10452,SAVEA,2017-02-20,Jose Pavarotti,187 Suffolk Ln.,Boise,83720,USA,(208) 555-8097,None,44,Gula Malacca,100,15.5,2096.0
invoice_10453.pdf,10453,AROUT,2017-02-21,Thomas Hardy,120 Hanover Sq.,London,WA1 1DP,UK,(171) 555-7788,(171) 555-6750,48,Chocolade,15,10.2,453.0
invoice_10453.pdf,10453,AROUT,2017-02-21,Thomas Hardy,120 Hanover Sq.,London,WA1 1DP,UK,(171) 555-7788,(171) 555-6750,70,Outback Lager,25,12.0,453.0
invoice_10454.pdf,10454,LAMAI,2017-02-21,Annette Roulet,1 rue Alsace-Lorraine,Toulouse,31000,France,61.77.61.10,61.77.61.11,16,Pavlova,20,13.9,414.0
invoice_10454.pdf,10454,LAMAI,2017-02-21,Annette Roulet,1 rue Alsace-Lorraine,Toulouse,31000,France,61.77.61.10,61.77.61.11,33,Geitost,20,2.0,414.0
invoice_10454.pdf,10454,LAMAI,2017-02-21,Annette Roulet,1 rue Alsace-Lorraine,Toulouse,31000,France,61.77.61.10,61.77.61.11,46,Spegesild,10,9.6,414.0
invoice_10455.pdf,10455,WARTH,2017-02-24,Pirkko Koskitalo,Torikatu 38,Oulu,90110,Finland,981-443655,981-443655,39,Chartreuse verte,20,14.4,2684.0
invoice_10455.pdf,10455,WARTH,2017-02-24,Pirkko Koskitalo,Torikatu 38,Oulu,90110,Finland,981-443655,981-443655,53,Perth Pasties,50,26.2,2684.0
invoice_10455.pdf,10455,WARTH,2017-02-24,Pirkko Koskitalo,Torikatu 38,Oulu,90110,Finland,981-443655,981-443655,61,Sirop d'érable,25,22.8,2684.0
invoice_10455.pdf,10455,WARTH,2017-02-24,Pirkko Koskitalo,Torikatu 38,Oulu,90110,Finland,981-443655,981-443655,71,Flotemysost,30,17.2,2684.0
invoice_10456.pdf,10456,KOENE,2017-02-25,Philip Cramer,Maubelstr. 90,Brandenburg,14776,Germany,0555-09876,None,21,Sir Rodney's Scones,40,8.0,656.0
invoice_10456.pdf,10456,KOENE,2017-02-25,Philip Cramer,Maubelstr. 90,Brandenburg,14776,Germany,0555-09876,None,49,Maxilaku,21,16.0,656.0
invoice_10457.pdf,10457,KOENE,2017-02-25,Philip Cramer,Maubelstr. 90,Brandenburg,14776,Germany,0555-09876,None,59,Raclette Courdavault,36,44.0,1584.0
invoice_10458.pdf,10458,SUPRD,2017-02-26,Pascale Cartrain,"Boulevard Tirou, 255",Charleroi,B-6000,Belgium,(071) 23 67 22 20,(071) 23 67 22 21,26,Gumbär Gummibärchen,30,24.9,3891.0
invoice_10458.pdf,10458,SUPRD,2017-02-26,Pascale Cartrain,"Boulevard Tirou, 255",Charleroi,B-6000,Belgium,(071) 23 67 22 20,(071) 23 67 22 21,28,Rössle Sauerkraut,30,36.4,3891.0
invoice_10458.pdf,10458,SUPRD,2017-02-26,Pascale Cartrain,"Boulevard Tirou, 255",Charleroi,B-6000,Belgium,(071) 23 67 22 20,(071) 23 67 22 21,43,Ipoh Coffee,20,36.8,3891.0
invoice_10458.pdf,10458,SUPRD,2017-02-26,Pascale Cartrain,"Boulevard Tirou, 255",Charleroi,B-6000,Belgium,(071) 23 67 22 20,(071) 23 67 22 21,56,Gnocchi di nonna Alice,15,30.4,3891.0
invoice_10458.pdf,10458,SUPRD,2017-02-26,Pascale Cartrain,"Boulevard Tirou, 255",Charleroi,B-6000,Belgium,(071) 23 67 22 20,(071) 23 67 22 21,71,Flotemysost,50,17.2,3891.0
invoice_10459.pdf,10459,VICTE,2017-02-27,Mary Saveley,"2, rue du Commerce",Lyon,69004,France,78.32.54.86,78.32.54.87,7,Uncle Bob's Organic Dried Pears,16,24.0,1688.0
invoice_10459.pdf,10459,VICTE,2017-02-27,Mary Saveley,"2, rue du Commerce",Lyon,69004,France,78.32.54.86,78.32.54.87,46,Spegesild,20,9.6,1688.0
invoice_10459.pdf,10459,VICTE,2017-02-27,Mary Saveley,"2, rue du Commerce",Lyon,69004,France,78.32.54.86,78.32.54.87,72,Mozzarella di Giovanni,40,27.8,1688.0
invoice_10460.pdf,10460,FOLKO,2017-02-28,Maria Larsson,Åkergatan 24,Bräcke,S-844 67,Sweden,0695-34 67 21,None,68,Scottish Longbreads,21,10.0,234.8
invoice_10460.pdf,10460,FOLKO,2017-02-28,Maria Larsson,Åkergatan 24,Bräcke,S-844 67,Sweden,0695-34 67 21,None,75,Rhönbräu Klosterbier,4,6.2,234.8
invoice_10461.pdf,10461,LILAS,2017-02-28,Carlos González,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,3508,Venezuela,(9) 331-6954,(9) 331-7256,21,Sir Rodney's Scones,40,8.0,2051.6
invoice_10461.pdf,10461,LILAS,2017-02-28,Carlos González,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,3508,Venezuela,(9) 331-6954,(9) 331-7256,30,Nord-Ost Matjeshering,28,20.7,2051.6
invoice_10461.pdf,10461,LILAS,2017-02-28,Carlos González,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,3508,Venezuela,(9) 331-6954,(9) 331-7256,55,Pâté chinois,60,19.2,2051.6
invoice_10462.pdf,10462,CONSH,2017-03-03,Elizabeth Brown,Berkeley Gardens 12  Brewery,London,WX1 6LT,UK,(171) 555-2282,(171) 555-9199,13,Konbu,1,4.8,156.00000000000003
invoice_10462.pdf,10462,CONSH,2017-03-03,Elizabeth Brown,Berkeley Gardens 12  Brewery,London,WX1 6LT,UK,(171) 555-2282,(171) 555-9199,23,Tunnbröd,21,7.2,156.00000000000003
invoice_10463.pdf,10463,SUPRD,2017-03-04,Pascale Cartrain,"Boulevard Tirou, 255",Charleroi,B-6000,Belgium,(071) 23 67 22 20,(071) 23 67 22 21,19,Teatime Chocolate Biscuits,21,7.3,713.3
invoice_10463.pdf,10463,SUPRD,2017-03-04,Pascale Cartrain,"Boulevard Tirou, 255",Charleroi,B-6000,Belgium,(071) 23 67 22 20,(071) 23 67 22 21,42,Singaporean Hokkien Fried Mee,50,11.2,713.3
invoice_10464.pdf,10464,FURIB,2017-03-04,Lino Rodriguez,Jardim das rosas n. 32,Lisboa,1675,Portugal,(1) 354-2534,(1) 354-2535,4,Chef Anton's Cajun Seasoning,16,17.6,1848.0
invoice_10464.pdf,10464,FURIB,2017-03-04,Lino Rodriguez,Jardim das rosas n. 32,Lisboa,1675,Portugal,(1) 354-2534,(1) 354-2535,43,Ipoh Coffee,3,36.8,1848.0
invoice_10464.pdf,10464,FURIB,2017-03-04,Lino Rodriguez,Jardim das rosas n. 32,Lisboa,1675,Portugal,(1) 354-2534,(1) 354-2535,56,Gnocchi di nonna Alice,30,30.4,1848.0
invoice_10464.pdf,10464,FURIB,2017-03-04,Lino Rodriguez,Jardim das rosas n. 32,Lisboa,1675,Portugal,(1) 354-2534,(1) 354-2535,60,Camembert Pierrot,20,27.2,1848.0
invoice_10465.pdf,10465,VAFFE,2017-03-05,Palle Ibsen,Smagsloget 45,Århus,8200,Denmark,86 21 32 43,86 22 33 44,24,Guaraná Fantástica,25,3.6,2719.0
invoice_10465.pdf,10465,VAFFE,2017-03-05,Palle Ibsen,Smagsloget 45,Århus,8200,Denmark,86 21 32 43,86 22 33 44,29,Thüringer Rostbratwurst,18,99.0,2719.0
invoice_10465.pdf,10465,VAFFE,2017-03-05,Palle Ibsen,Smagsloget 45,Århus,8200,Denmark,86 21 32 43,86 22 33 44,40,Boston Crab Meat,20,14.7,2719.0
invoice_10465.pdf,10465,VAFFE,2017-03-05,Palle Ibsen,Smagsloget 45,Århus,8200,Denmark,86 21 32 43,86 22 33 44,45,Rogede sild,30,7.6,2719.0
invoice_10465.pdf,10465,VAFFE,2017-03-05,Palle Ibsen,Smagsloget 45,Århus,8200,Denmark,86 21 32 43,86 22 33 44,50,Valkoinen suklaa,25,13.0,2719.0
invoice_10466.pdf,10466,COMMI,2017-03-06,Pedro Afonso,"Av. dos Lusíadas, 23",Sao Paulo,05432-043,Brazil,(11) 555-7647,None,11,Queso Cabrales,10,16.8,216.0
invoice_10466.pdf,10466,COMMI,2017-03-06,Pedro Afonso,"Av. dos Lusíadas, 23",Sao Paulo,05432-043,Brazil,(11) 555-7647,None,46,Spegesild,5,9.6,216.0
invoice_10467.pdf,10467,MAGAA,2017-03-06,Giovanni Rovelli,Via Ludovico il Moro 22,Bergamo,24100,Italy,035-640230,035-640231,24,Guaraná Fantástica,28,3.6,235.2
invoice_10467.pdf,10467,MAGAA,2017-03-06,Giovanni Rovelli,Via Ludovico il Moro 22,Bergamo,24100,Italy,035-640230,035-640231,25,NuNuCa Nuß-Nougat-Creme,12,11.2,235.2
invoice_10468.pdf,10468,KOENE,2017-03-07,Philip Cramer,Maubelstr. 90,Brandenburg,14776,Germany,0555-09876,None,30,Nord-Ost Matjeshering,8,20.7,717.6
invoice_10468.pdf,10468,KOENE,2017-03-07,Philip Cramer,Maubelstr. 90,Brandenburg,14776,Germany,0555-09876,None,43,Ipoh Coffee,15,36.8,717.6
invoice_10469.pdf,10469,WHITC,2017-03-10,Karl Jablonski,305 - 14th Ave. S. Suite 3B,Seattle,98128,USA,(206) 555-4112,(206) 555-4115,2,Chang,40,15.2,1125.5
invoice_10469.pdf,10469,WHITC,2017-03-10,Karl Jablonski,305 - 14th Ave. S. Suite 3B,Seattle,98128,USA,(206) 555-4112,(206) 555-4115,16,Pavlova,35,13.9,1125.5
invoice_10469.pdf,10469,WHITC,2017-03-10,Karl Jablonski,305 - 14th Ave. S. Suite 3B,Seattle,98128,USA,(206) 555-4112,(206) 555-4115,44,Gula Malacca,2,15.5,1125.5
invoice_10470.pdf,10470,BONAP,2017-03-11,Laurence Lebihan,"12, rue des Bouchers",Marseille,13008,France,91.24.45.40,91.24.45.41,18,Carnarvon Tigers,30,50.0,1820.8
invoice_10470.pdf,10470,BONAP,2017-03-11,Laurence Lebihan,"12, rue des Bouchers",Marseille,13008,France,91.24.45.40,91.24.45.41,23,Tunnbröd,15,7.2,1820.8
invoice_10470.pdf,10470,BONAP,2017-03-11,Laurence Lebihan,"12, rue des Bouchers",Marseille,13008,France,91.24.45.40,91.24.45.41,64,Wimmers gute Semmelknödel,8,26.6,1820.8
invoice_10471.pdf,10471,BSBEV,2017-03-11,Victoria Ashworth,Fauntleroy Circus,London,EC2 5NT,UK,(171) 555-1212,None,7,Uncle Bob's Organic Dried Pears,30,24.0,1328.0
invoice_10471.pdf,10471,BSBEV,2017-03-11,Victoria Ashworth,Fauntleroy Circus,London,EC2 5NT,UK,(171) 555-1212,None,56,Gnocchi di nonna Alice,20,30.4,1328.0
invoice_10472.pdf,10472,SEVES,2017-03-12,Hari Kumar,90 Wadhurst Rd.,London,OX15 4NB,UK,(171) 555-1717,(171) 555-5646,24,Guaraná Fantástica,80,3.6,1051.1999999999998
invoice_10472.pdf,10472,SEVES,2017-03-12,Hari Kumar,90 Wadhurst Rd.,London,OX15 4NB,UK,(171) 555-1717,(171) 555-5646,51,Manjimup Dried Apples,18,42.4,1051.1999999999998
invoice_10473.pdf,10473,ISLAT,2017-03-13,Helen Bennett,Garden House Crowther Way,Cowes,PO31 7PJ,UK,(198) 555-8888,None,33,Geitost,12,2.0,230.39999999999998
